device_id,event_date,maintenance_type,pre_level_median_3d,post_level_median_3d,gain_abs,gain_rel,pre_slope_7d,post_slope_7d,post_intraday_std_mean_7d,recovery_stable,effect_duration_days,effect_duration_right_censored,eligible_for_effect_analysis,ineligible_reason,pre_available_days,post_available_days,post_recovery_level,H_max_est,recoverable_space,rho_raw,rho_clipped,eligible_for_rho_estimation,rho_ineligible_reason
a9,2024-08-02,medium,96.3350620301466,105.26444001059316,8.92937798044656,0.09269084165485092,-0.37582446779050926,-0.08386210146993937,4.402108755422251,True,45.0,False,True,,3,3,105.26444001059316,116.06653786299302,19.731475832846414,0.45254486061210303,0.45254486061210303,True,
a9,2024-10-15,medium,87.02933728838127,104.22361395284717,17.194276664465903,0.19756874176222644,-0.5813939824199608,-0.5765527006093042,1.0529716169000067,True,24.0,False,True,,3,3,104.22361395284717,116.06653786299302,29.037200574611745,0.5921464991187707,0.5921464991187707,True,
a9,2024-12-15,medium,74.64994619125336,82.73772869039452,8.087782499141156,0.10834277734668736,-0.38301779263695834,-0.8489110272118988,0.252550631986658,True,10.0,False,True,,3,3,82.73772869039452,116.06653786299302,41.41659167173965,0.19527880428315889,0.19527880428315889,True,
a9,2025-01-31,medium,52.7183237136596,,,,-0.5785314090423149,-0.9606144812693997,0.11526508083169217,False,,False,False,insufficient_post_days|random_long_gap_in_window,3,0,,116.06653786299302,63.348214149333415,,,False,effect_ineligible;missing_pre_or_post
a9,2025-03-19,medium,63.38534242212558,80.26797732790273,16.882634905777145,0.26634919463468915,-0.24070365521231527,-0.34905732992624294,0.5860146934971022,True,48.0,False,True,,3,3,80.26797732790273,116.06653786299302,52.681195440867434,0.32046795378300097,0.32046795378300097,True,
a9,2025-05-15,major,66.8854844215242,83.14347241024144,16.257987988717247,0.24307199281471178,-0.18743518280310717,-0.32218466030426945,0.8945868049605109,True,54.0,True,True,,3,3,83.14347241024144,116.06653786299302,49.18105344146882,0.33057421204013343,0.33057421204013343,True,
a9,2025-07-09,medium,74.34651127756024,92.33174118797716,17.98522991041692,0.24191087922434015,-0.18148701420985855,-0.2627357739949677,1.5225427504075693,True,64.0,True,True,,3,3,92.33174118797716,116.06653786299302,41.72002658543278,0.4310934431833932,0.4310934431833932,True,
a9,2025-09-12,medium,82.3225162894148,105.8845532599305,23.562036970515692,0.28621619008438093,-0.6143989315782028,-0.7757414764406967,1.1394249947099104,True,27.0,False,True,,3,3,105.8845532599305,116.06653786299302,33.74402157357821,0.6982581171938593,0.6982581171938593,True,
a9,2025-11-16,medium,70.2368508124891,89.3123980024762,19.075547189987105,0.2715888734948123,-0.5329025191106288,-0.5757362082725354,0.36829378685880226,True,23.0,False,True,,3,3,89.3123980024762,116.06653786299302,45.82968705050392,0.4162268699100218,0.4162268699100218,True,
a9,2026-01-09,medium,58.14760145565469,68.57170071482032,10.424099259165637,0.17926963448553254,-0.7148271785308273,-0.3765192778859913,0.6093264265969657,True,20.0,False,True,,3,3,68.57170071482032,116.06653786299302,57.91893640733833,0.17997739436812074,0.17997739436812074,True,
a9,2026-02-23,medium,48.18840547891704,76.38388048604195,28.195475007124905,0.5851091092744444,-0.6618334464478607,-0.41701803920337244,0.48218304745698165,True,36.0,True,True,,3,3,76.38388048604195,116.06653786299302,67.87813238407597,0.4153837770253604,0.4153837770253604,True,
a9,2026-04-01,major,68.54242551728386,87.1525948371834,18.61016931989954,0.27151314210797434,-0.3874955917174136,-0.3724959239238598,0.8932449393384999,False,9.0,True,True,,3,2,87.1525948371834,116.06653786299302,47.524112345709156,0.3915942539762094,0.3915942539762094,True,
a10,2024-05-25,medium,119.328948079322,141.65587943395732,22.32693135463532,0.18710406581137254,-0.26939797336867805,-0.06862034525796089,0.7917119834128113,True,60.0,True,True,,3,3,141.65587943395732,141.65587943395732,22.32693135463532,1.0,1.0,True,
a10,2024-07-25,major,137.9518594821375,145.4137523803358,7.4618928981983,0.0540905568522945,0.09393833390446511,-0.04206599989560726,1.1488857457578916,True,27.0,False,True,,3,3,145.4137523803358,145.4137523803358,7.4618928981983,1.0,1.0,True,
a10,2024-10-01,medium,124.55665802547601,126.85196602362282,2.2953079981468107,0.0184278226032473,-0.7110090989163211,-0.5145509897171239,0.5139702548644529,True,4.0,False,True,,3,3,126.85196602362282,138.69509675189045,14.138438726414435,0.16234522372392882,0.16234522372392882,True,
a10,2024-11-20,medium,97.28384695315835,100.63031536232756,3.346468409169219,0.03439901395737903,-0.24549441280806183,-0.6068819853323285,0.7438560297088223,True,6.0,False,True,,3,3,100.63031536232756,138.69509675189045,41.4112497987321,0.0808106112574192,0.0808106112574192,True,
a10,2025-01-18,medium,68.0678548899877,95.26903418739705,27.201179297409354,0.39961857680651625,-0.6206896480875156,-0.605278825575252,0.18086093986248677,True,34.0,False,True,,3,3,95.26903418739705,138.69509675189045,70.62724186190275,0.385137215900286,0.385137215900286,True,
a10,2025-02-24,medium,75.40988967511089,93.12483731456756,17.714947639456668,0.23491544299796932,-0.5668304061662691,-0.42637216316480764,0.39264716470704525,True,45.0,False,True,,3,3,93.12483731456756,138.69509675189045,63.28520707677956,0.27992240932330914,0.27992240932330914,True,
a10,2025-04-11,major,80.87073222144637,95.23646303925044,14.365730817804064,0.17763819398180702,-0.20715340976583516,-0.2222048860457555,1.1262484403675395,True,45.0,False,True,,3,3,95.23646303925044,138.69509675189045,57.82436453044407,0.2484373314684785,0.2484373314684785,True,
a10,2025-06-05,medium,83.66460292499035,101.98772411342134,18.32312118843099,0.2190068505417831,-0.03557723247746886,-0.005155089035410144,1.3353731854182527,True,74.0,True,True,,3,3,101.98772411342134,138.69509675189045,55.0304938269001,0.3329630521955129,0.3329630521955129,True,
a10,2025-08-19,medium,96.29061760035677,101.28768642883483,4.9970688284780636,0.05189569817921231,-0.23182984163615622,-0.11518653380813149,1.688924182269323,True,17.0,False,True,,3,3,101.28768642883483,138.69509675189045,42.40447915153368,0.11784294792587567,0.11784294792587567,True,
a10,2025-11-01,medium,63.337747685937735,76.62761809717911,13.289870411241374,0.2098254342282524,-0.5683385993023826,-0.32220928817814504,0.7449014361144464,True,18.0,False,True,,3,3,76.62761809717911,138.69509675189045,75.35734906595272,0.17635798732264435,0.17635798732264435,True,
a10,2026-01-01,major,36.8063334235982,48.849075819814715,12.042742396216518,0.3271921236385739,-0.7890890437057215,-0.5895857216157557,0.1625560269386066,True,17.0,False,True,,3,3,48.849075819814715,138.69509675189045,101.88876332829224,0.11819500014357831,0.11819500014357831,True,
a10,2026-02-13,medium,27.375371768716864,47.664358830453175,20.28898706173631,0.741140147178622,-0.4851443660723033,-0.968941399386149,0.22444230134809692,True,27.0,False,True,,3,3,47.664358830453175,138.69509675189045,111.31972498317359,0.1822586883394032,0.1822586883394032,True,
a10,2026-03-26,medium,28.913291527917565,52.898970671480335,23.98567914356277,0.8295727631149542,-0.28535499058049474,-0.25097648416280344,1.2498634445286914,True,16.0,True,True,,3,3,52.898970671480335,138.69509675189045,109.78180522397288,0.21848501301857856,0.21848501301857856,True,
